date,Rainfall
2024-06-20 00:10:00-06:00,0.25
2024-06-20 00:25:00-06:00,0.25
2024-06-20 01:10:00-06:00,0.25
2024-06-20 02:10:00-06:00,0.25
2024-06-20 02:45:00-06:00,0.25
2024-06-20 09:40:00-06:00,0.76
2024-06-20 09:45:00-06:00,3.3
2024-06-20 09:50:00-06:00,0.25
2024-06-20 14:40:00-06:00,3.05
2024-06-20 14:45:00-06:00,2.79
2024-06-20 15:20:00-06:00,0.25
2024-06-20 15:55:00-06:00,0.25
2024-06-20 16:00:00-06:00,1.02
2024-06-20 16:05:00-06:00,1.02
2024-06-20 16:10:00-06:00,0.25
2024-06-20 16:15:00-06:00,1.27
2024-06-20 16:20:00-06:00,1.52
2024-06-20 16:25:00-06:00,0.51
2024-06-20 17:05:00-06:00,1.27
2024-06-20 17:10:00-06:00,0.76
2024-06-20 17:30:00-06:00,0.25
2024-06-20 17:35:00-06:00,0.25
2024-06-20 18:20:00-06:00,0.25
2024-06-20 18:35:00-06:00,0.25
2024-06-20 19:25:00-06:00,1.52
2024-06-20 19:30:00-06:00,0.76
2024-06-20 19:35:00-06:00,0.25
2024-06-20 21:35:00-06:00,0.25
2024-06-20 21:40:00-06:00,4.57
2024-06-20 21:45:00-06:00,2.54
2024-06-20 21:50:00-06:00,1.02
2024-06-20 21:55:00-06:00,1.27
2024-06-20 22:00:00-06:00,0.51
2024-06-20 22:15:00-06:00,0.51
2024-06-20 22:25:00-06:00,0.25
2024-06-21 13:35:00-06:00,0.25
2024-07-06 17:15:00-06:00,0.25
2024-07-06 17:20:00-06:00,0.51
2024-07-06 17:25:00-06:00,1.02
2024-07-06 17:30:00-06:00,0.25
2024-07-06 17:35:00-06:00,0.25
2024-07-06 17:40:00-06:00,0.25
2024-07-09 14:10:00-06:00,0.25
2024-07-09 14:55:00-06:00,0.51
2024-07-09 15:00:00-06:00,8.64
2024-07-18 11:25:00-06:00,0.25
2024-07-18 11:30:00-06:00,0.25
2024-07-18 11:40:00-06:00,0.25
2024-07-18 11:50:00-06:00,0.25
2024-07-18 12:10:00-06:00,0.25
2024-07-19 10:35:00-06:00,0.25
2024-07-19 10:50:00-06:00,0.25
2024-07-19 10:55:00-06:00,0.25
2024-07-19 11:00:00-06:00,0.51
2024-07-19 11:05:00-06:00,0.76
2024-07-19 11:10:00-06:00,0.51
2024-07-19 11:15:00-06:00,0.51
2024-07-19 11:20:00-06:00,0.25
2024-07-19 14:45:00-06:00,0.25
2024-07-19 14:55:00-06:00,0.25
2024-07-21 19:40:00-06:00,0.25
2024-07-21 19:55:00-06:00,0.25
2024-07-21 20:00:00-06:00,0.25
2024-07-21 20:05:00-06:00,0.25
2024-07-21 20:15:00-06:00,0.25
2024-07-22 08:15:00-06:00,0.25
2024-07-22 19:05:00-06:00,0.51
2024-07-22 19:20:00-06:00,0.25
2024-07-22 19:25:00-06:00,0.76
2024-07-22 19:30:00-06:00,1.02
